date,home_team,away_team,tournament,match_year,elo_diff,home_elo,away_elo,home_form_pts,away_form_pts,form_pts_diff,home_form_gf,away_form_gf,home_form_ga,away_form_ga,home_is_host,away_is_host,host_diff,is_knockout,result
1974-03-27,Netherlands,Austria,Friendly,1974,32.0,1834.0,1802.0,1.6,0.2,1.4000000000000001,1.0,0.8,0.8,3.4,0,0,0,0,Draw
1974-03-31,Brazil,Mexico,Friendly,1974,409.0,2134.0,1725.0,2.0,3.0,-1.0,1.4,3.0,0.6,0.2,0,0,0,0,Draw
1974-04-03,Portugal,England,Friendly,1974,-113.0,1868.0,1981.0,2.0,2.6,-0.6000000000000001,1.8,2.8,0.8,0.0,0,0,0,0,Draw
1974-04-07,Morocco,Algeria,Friendly,1974,47.0,1629.0,1582.0,1.2,1.0,0.19999999999999996,0.2,0.4,0.6,1.2,0,0,0,0,Home Win
1974-04-21,Brazil,Haiti,Friendly,1974,521.0,2134.0,1613.0,1.6,0.8,0.8,0.8,0.6,0.6,0.6,0,0,0,0,Home Win
1974-05-01,Brazil,Austria,Friendly,1974,332.0,2134.0,1802.0,2.0,0.4,1.6,1.4,0.6,0.4,3.0,0,0,0,0,Draw
1974-05-01,Germany,Sweden,Friendly,1974,231.0,2115.0,1884.0,2.0,2.4,-0.3999999999999999,1.4,1.8,1.0,1.2,0,0,0,0,Home Win
1974-05-01,Switzerland,Belgium,Friendly,1974,-180.0,1700.0,1880.0,1.0,1.6,-0.6000000000000001,0.6,1.0,1.6,0.4,0,0,0,0,Away Win
1974-05-12,Brazil,Paraguay,Friendly,1974,358.0,2134.0,1776.0,1.6,0.4,1.2000000000000002,1.2,0.8,0.4,1.6,0,0,0,0,Home Win
1974-05-18,France,Argentina,Friendly,1974,-121.0,1771.0,1892.0,1.4,1.8,-0.40000000000000013,1.6,1.8,1.4,1.2,0,0,0,0,Away Win
1974-05-18,Scotland,England,British Home Championship,1974,-173.0,1808.0,1981.0,0.2,2.6,-2.4,0.4,2.8,1.2,0.0,0,0,0,0,Home Win
1974-05-22,England,Argentina,Friendly,1974,89.0,1981.0,1892.0,2.0,1.8,0.19999999999999996,2.6,1.4,0.4,0.8,0,0,0,0,Draw
1974-05-26,Netherlands,Argentina,Friendly,1974,-58.0,1834.0,1892.0,1.6,1.8,-0.19999999999999996,1.2,1.6,1.0,1.0,0,0,0,0,Home Win
1974-06-01,Belgium,Scotland,Friendly,1974,72.0,1880.0,1808.0,2.2,0.8,1.4000000000000001,1.0,0.8,0.0,1.0,0,0,0,0,Home Win
1974-06-02,Tunisia,Iraq,Friendly,1974,141.0,1717.0,1576.0,1.4,0.8,0.5999999999999999,1.2,0.0,1.4,0.4,0,0,0,0,Home Win
1974-06-06,Norway,Scotland,Friendly,1974,-347.0,1461.0,1808.0,0.0,0.8,-0.8,0.4,1.0,3.6,1.2,0,0,0,0,Away Win
1974-06-09,Sweden,Switzerland,Friendly,1974,184.0,1884.0,1700.0,2.4,0.8,1.5999999999999999,1.8,0.4,1.2,1.6,0,0,0,0,Draw
1974-06-14,DR Congo,Scotland,FIFA World Cup,1974,-48.0,1760.0,1808.0,2.0,1.4,0.6000000000000001,2.2,1.4,1.0,1.2,0,0,0,0,Away Win
1974-06-15,Uruguay,Netherlands,FIFA World Cup,1974,-64.0,1770.0,1834.0,2.0,2.2,-0.20000000000000018,1.4,2.0,0.4,1.0,0,0,0,0,Away Win
1974-06-18,Germany,Australia,FIFA World Cup,1974,442.0,2115.0,1673.0,2.0,1.6,0.3999999999999999,1.4,1.2,0.8,0.8,1,0,1,0,Home Win
1974-06-18,Scotland,Brazil,FIFA World Cup,1974,-326.0,1808.0,2134.0,1.8,2.2,-0.40000000000000013,1.6,1.6,1.0,0.2,0,0,0,0,Draw
1974-06-19,Netherlands,Sweden,FIFA World Cup,1974,-50.0,1834.0,1884.0,2.2,2.0,0.20000000000000018,1.8,1.2,0.6,1.0,0,0,0,0,Draw
1974-06-22,DR Congo,Brazil,FIFA World Cup,1974,-374.0,1760.0,2134.0,1.8,1.8,0.0,2.0,1.4,1.2,0.2,0,0,0,0,Away Win
1974-06-23,Argentina,Haiti,FIFA World Cup,1974,279.0,1892.0,1613.0,1.6,0.8,0.8,1.6,0.6,1.6,1.2,0,0,0,0,Home Win
1974-06-23,Sweden,Uruguay,FIFA World Cup,1974,114.0,1884.0,1770.0,1.6,1.4,0.20000000000000018,0.6,1.0,0.6,0.6,0,0,0,0,Home Win
1974-06-26,Netherlands,Argentina,FIFA World Cup,1974,-58.0,1834.0,1892.0,1.8,2.0,-0.19999999999999996,1.4,2.2,0.4,1.6,0,0,0,0,Home Win
1974-06-30,Argentina,Brazil,FIFA World Cup,1974,-242.0,1892.0,2134.0,1.4,2.2,-0.8000000000000003,1.6,1.8,2.2,0.0,0,0,0,0,Away Win
1974-06-30,Germany,Sweden,FIFA World Cup,1974,231.0,2115.0,1884.0,2.4,1.6,0.7999999999999998,1.8,1.0,0.6,0.6,1,0,1,0,Home Win
1974-07-03,Netherlands,Brazil,FIFA World Cup,1974,-300.0,1834.0,2134.0,2.2,2.2,0.0,2.2,1.4,0.4,0.2,0,0,0,0,Home Win
1974-07-07,Germany,Netherlands,FIFA World Cup,1974,281.0,2115.0,1834.0,2.4,2.6,-0.20000000000000018,2.2,2.4,0.8,0.2,1,0,1,0,Home Win
1974-08-08,Sweden,Norway,Nordic Championship,1974,423.0,1884.0,1461.0,1.0,0.0,1.0,1.0,0.4,1.2,3.4,0,0,0,0,Home Win
1974-09-04,Sweden,Netherlands,Friendly,1974,50.0,1884.0,1834.0,1.6,2.0,-0.3999999999999999,1.4,1.8,1.0,0.4,0,0,0,0,Away Win
1974-09-04,Switzerland,Germany,Friendly,1974,-415.0,1700.0,2115.0,1.0,3.0,-2.0,0.2,2.6,0.6,0.8,0,0,0,0,Away Win
1974-09-05,Mexico,United States,Friendly,1974,282.0,1725.0,1443.0,2.6,0.6,2.0,2.8,0.6,0.2,1.2,0,0,0,0,Home Win
1974-09-08,United States,Mexico,Friendly,1974,-282.0,1443.0,1725.0,0.6,2.6,-2.0,0.6,3.0,1.4,0.4,0,0,0,0,Away Win
1974-09-09,Iraq,South Korea,Asian Games,1974,-49.0,1576.0,1625.0,0.6,1.0,-0.4,0.2,0.8,0.8,1.0,0,0,0,0,Draw
1974-09-11,Ivory Coast,Ghana,Friendly,1974,110.0,1674.0,1564.0,1.4,0.6,0.7999999999999999,1.2,0.4,1.4,1.8,0,0,0,0,Draw
1974-09-11,Iran,South Korea,Asian Games,1974,-25.0,1600.0,1625.0,1.0,1.2,-0.19999999999999996,0.6,1.0,1.0,0.8,0,0,0,0,Home Win
1974-09-13,Iran,Iraq,Asian Games,1974,24.0,1600.0,1576.0,1.4,0.8,0.5999999999999999,0.8,0.4,0.8,0.6,0,0,0,0,Home Win
1974-09-28,Japan,South Korea,Friendly,1974,-165.0,1460.0,1625.0,0.4,0.6,-0.19999999999999996,0.8,0.6,2.0,1.2,0,0,0,0,Home Win
1974-09-29,Algeria,Jordan,Kuneitra Cup,1974,454.0,1582.0,1128.0,1.0,0.25,0.75,0.4,0.25,0.8,2.0,0,0,0,0,Home Win
1974-10-01,Morocco,Tunisia,Kuneitra Cup,1974,-88.0,1629.0,1717.0,1.8,1.8,0.0,0.6,1.4,0.0,1.4,0,0,0,0,Home Win
1974-10-03,Algeria,Tunisia,Kuneitra Cup,1974,-135.0,1582.0,1717.0,1.6,1.8,-0.19999999999999996,1.6,1.4,0.4,1.6,0,0,0,0,Away Win
1974-10-09,Netherlands,Switzerland,Friendly,1974,134.0,1834.0,1700.0,2.0,0.8,1.2,2.4,0.4,0.6,1.0,0,0,0,0,Home Win
1974-10-12,Argentina,Spain,Friendly,1974,3.0,1892.0,1889.0,0.8,1.4,-0.5999999999999999,1.6,1.0,2.6,1.0,0,0,0,0,Draw
1974-10-12,Belgium,France,UEFA Euro qualification,1974,109.0,1880.0,1771.0,2.2,0.8,1.4000000000000001,1.0,1.0,0.2,1.4,0,0,0,0,Home Win
1974-10-31,Algeria,Morocco,Friendly,1974,-47.0,1582.0,1629.0,1.4,2.2,-0.8000000000000003,1.6,1.2,0.6,0.2,0,0,0,0,Draw
1974-11-13,Switzerland,Portugal,Friendly,1974,-168.0,1700.0,1868.0,0.2,1.6,-1.4000000000000001,0.2,1.2,1.2,0.8,0,0,0,0,Home Win
1974-11-13,Turkey,Austria,Friendly,1974,-127.0,1675.0,1802.0,2.2,0.4,1.8000000000000003,1.4,0.4,0.0,2.8,0,0,0,0,Away Win
1974-11-20,England,Portugal,UEFA Euro qualification,1974,113.0,1981.0,1868.0,1.6,1.0,0.6000000000000001,2.0,0.6,0.8,1.2,0,0,0,0,Draw
1974-11-20,Scotland,Spain,UEFA Euro qualification,1974,-81.0,1808.0,1889.0,2.0,1.0,1.0,1.4,1.0,0.6,1.2,0,0,0,0,Away Win
1974-12-01,Turkey,Switzerland,UEFA Euro qualification,1974,-25.0,1675.0,1700.0,1.6,0.8,0.8,0.6,0.8,0.2,0.8,0,0,0,0,Home Win
1975-01-01,Iraq,Tunisia,Friendly,1975,-51.0,1580.0,1631.0,0.6,2.4,-1.7999999999999998,0.4,1.4,0.8,0.8,0,0,0,0,Draw
1975-02-05,Spain,Scotland,UEFA Euro qualification,1975,46.0,1926.0,1880.0,1.6,1.4,0.20000000000000018,1.0,1.2,0.8,1.0,0,0,0,0,Draw
1975-03-02,Morocco,Tunisia,Friendly,1975,97.0,1728.0,1631.0,2.2,2.0,0.20000000000000018,1.2,1.2,0.2,0.8,0,0,0,0,Draw
1975-03-09,Brazil,Portugal,Friendly,1975,177.0,2036.0,1859.0,2.0,1.0,1.0,1.4,0.4,0.6,1.0,0,0,0,0,Home Win
1975-03-12,England,Germany,Friendly,1975,-154.0,1976.0,2130.0,1.2,3.0,-1.8,1.8,2.6,0.8,0.8,0,0,0,0,Home Win
1975-03-22,Morocco,Senegal,African Cup of Nations qualification,1975,210.0,1728.0,1518.0,1.8,0.8,1.0,1.0,1.0,0.2,1.6,0,0,0,0,Home Win
1975-03-22,Senegal,Morocco,African Cup of Nations qualification,1975,-210.0,1518.0,1728.0,0.8,1.8,-1.0,1.0,1.0,1.6,0.2,0,0,0,0,Home Win
1975-03-23,Tunisia,Algeria,African Cup of Nations qualification,1975,100.0,1631.0,1531.0,1.6,1.4,0.20000000000000018,0.8,1.6,0.8,0.6,0,0,0,0,Draw
1975-04-02,Iraq,Qatar,AFC Asian Cup qualification,1975,590.0,1580.0,990.0,0.6,0.0,0.6,0.4,0.2,0.8,2.6,0,0,0,0,Home Win
1975-04-04,Saudi Arabia,Qatar,AFC Asian Cup qualification,1975,355.0,1345.0,990.0,2.0,0.0,2.0,2.0,0.2,0.6,2.2,0,0,0,0,Home Win
1975-04-06,Algeria,Tunisia,African Cup of Nations qualification,1975,-100.0,1531.0,1631.0,1.0,1.2,-0.19999999999999996,1.4,0.6,0.8,0.8,0,0,0,0,Away Win
1975-04-06,Iraq,Saudi Arabia,AFC Asian Cup qualification,1975,235.0,1580.0,1345.0,1.0,2.6,-1.6,0.6,2.2,0.8,0.4,0,0,0,0,Draw
1975-04-10,Iraq,Qatar,AFC Asian Cup qualification,1975,590.0,1580.0,990.0,1.2,0.0,1.2,0.6,0.4,0.6,1.8,0,0,0,0,Home Win
1975-04-12,Iraq,Saudi Arabia,AFC Asian Cup qualification,1975,235.0,1580.0,1345.0,1.6,2.2,-0.6000000000000001,1.0,1.6,0.4,0.6,0,0,0,0,Home Win
1975-04-14,Saudi Arabia,Qatar,AFC Asian Cup qualification,1975,355.0,1345.0,990.0,2.0,0.0,2.0,1.8,0.4,1.0,2.2,0,0,0,0,Away Win
1975-04-16,Sweden,Scotland,Friendly,1975,-44.0,1836.0,1880.0,1.4,1.6,-0.20000000000000018,1.6,1.2,2.0,0.8,0,0,0,0,Draw
1975-04-26,France,Portugal,Friendly,1975,-69.0,1790.0,1859.0,0.2,1.0,-0.8,0.6,0.6,1.4,1.2,0,0,0,0,Away Win
1975-04-26,Senegal,Ivory Coast,Friendly,1975,-21.0,1518.0,1539.0,1.2,1.4,-0.19999999999999996,1.2,1.2,2.2,1.4,0,0,0,0,Home Win
1975-04-30,Belgium,Netherlands,Friendly,1975,-186.0,1905.0,2091.0,2.6,2.4,0.20000000000000018,1.4,2.6,0.4,0.6,0,0,0,0,Home Win
1975-04-30,Switzerland,Turkey,UEFA Euro qualification,1975,28.0,1695.0,1667.0,0.8,2.0,-1.2,1.0,1.0,1.0,0.4,0,0,0,0,Draw
1975-05-13,Scotland,Portugal,Friendly,1975,21.0,1880.0,1859.0,1.2,1.0,0.19999999999999996,1.0,0.6,0.8,1.0,0,0,0,0,Home Win
1975-05-17,Germany,Netherlands,Friendly,1975,39.0,2130.0,2091.0,2.4,1.8,0.5999999999999999,2.2,1.8,1.2,0.8,0,0,0,0,Draw
1975-05-19,Sweden,Algeria,Friendly,1975,305.0,1836.0,1531.0,1.4,1.0,0.3999999999999999,1.8,1.6,2.2,0.8,0,0,0,0,Home Win
1975-05-24,England,Scotland,British Home Championship,1975,96.0,1976.0,1880.0,1.2,1.2,0.0,0.8,0.8,0.8,0.8,0,0,0,0,Home Win
1975-06-12,Paraguay,Uruguay,Copa Artigas,1975,63.0,1766.0,1703.0,0.4,1.4,-0.9999999999999999,0.8,1.0,1.8,1.0,0,0,0,0,Away Win
1975-06-19,Uruguay,Paraguay,Copa Artigas,1975,-63.0,1703.0,1766.0,1.4,0.4,0.9999999999999999,0.4,0.4,1.0,1.4,0,0,0,0,Away Win
1975-06-29,Ghana,Morocco,African Cup of Nations qualification,1975,-123.0,1605.0,1728.0,0.8,1.6,-0.8,0.6,1.6,1.8,0.6,0,0,0,0,Home Win
1975-06-30,Sweden,Norway,UEFA Euro qualification,1975,373.0,1836.0,1463.0,1.4,0.0,1.4,2.0,0.6,2.2,3.4,0,0,0,0,Home Win
1975-07-12,Egypt,DR Congo,Friendly,1975,-37.0,1669.0,1706.0,1.2,1.8,-0.6000000000000001,1.2,2.0,1.4,1.6,0,0,0,0,Home Win
1975-07-13,Morocco,Ghana,African Cup of Nations qualification,1975,123.0,1728.0,1605.0,1.0,1.4,-0.3999999999999999,1.0,1.0,0.8,1.2,0,0,0,0,Home Win
1975-07-18,Uruguay,Argentina,Copa Newton,1975,-155.0,1703.0,1858.0,0.8,0.8,0.0,0.2,1.4,1.2,2.4,0,0,0,0,Away Win
1975-07-20,Colombia,Paraguay,Copa América,1975,-297.0,1469.0,1766.0,1.2,0.8,0.3999999999999999,0.8,0.6,0.8,1.4,0,0,0,0,Home Win
1975-07-24,Ecuador,Paraguay,Copa América,1975,-325.0,1441.0,1766.0,0.4,0.6,-0.19999999999999996,0.6,0.4,1.8,1.4,0,0,0,0,Draw
1975-07-27,Ecuador,Colombia,Copa América,1975,-28.0,1441.0,1469.0,0.6,1.8,-1.2000000000000002,1.0,0.8,2.0,0.4,0,0,0,0,Away Win
1975-07-30,Paraguay,Colombia,Copa América,1975,297.0,1766.0,1469.0,0.8,2.2,-1.4000000000000001,0.6,1.2,1.2,0.4,0,0,0,0,Away Win
1975-08-06,Brazil,Argentina,Copa América,1975,178.0,2036.0,1858.0,2.0,1.4,0.6000000000000001,1.4,1.8,0.8,2.0,0,0,0,0,Home Win
1975-08-06,Ghana,Ivory Coast,Friendly,1975,66.0,1605.0,1539.0,1.4,1.4,0.0,1.0,1.0,1.4,0.8,0,0,0,0,Home Win
1975-08-07,Colombia,Ecuador,Copa América,1975,28.0,1469.0,1441.0,2.6,0.4,2.2,1.4,1.0,0.4,2.4,0,0,0,0,Home Win
1975-08-09,Japan,South Korea,Merdeka Tournament,1975,-67.0,1473.0,1540.0,0.8,0.4,0.4,1.4,0.8,2.0,2.0,0,0,0,0,Away Win
1975-08-10,Ghana,Ivory Coast,Friendly,1975,66.0,1605.0,1539.0,1.4,0.8,0.5999999999999999,1.4,0.6,1.6,1.4,0,0,0,0,Draw
1975-08-10,Paraguay,Ecuador,Copa América,1975,325.0,1766.0,1441.0,0.8,0.2,0.6000000000000001,0.6,0.8,1.0,2.6,0,0,0,0,Home Win
1975-08-13,Norway,Sweden,UEFA Euro qualification,1975,-373.0,1463.0,1836.0,0.0,2.0,-2.0,0.8,2.2,2.2,1.6,0,0,0,0,Away Win
1975-08-15,Panama,Haiti,Friendly,1975,-365.0,1183.0,1548.0,0.2,0.2,0.0,0.2,0.2,2.2,2.0,0,0,0,0,Home Win
1975-08-16,Argentina,Brazil,Copa América,1975,-178.0,1858.0,2036.0,0.8,2.4,-1.5999999999999999,1.2,1.8,2.2,1.0,0,0,0,0,Away Win
1975-08-17,Panama,Haiti,Friendly,1975,-365.0,1183.0,1548.0,0.8,0.2,0.6000000000000001,0.6,0.2,1.6,2.2,0,0,0,0,Draw
1975-08-21,Argentina,United States,Friendly,1975,423.0,1858.0,1435.0,0.8,0.0,0.8,1.2,0.2,1.6,1.6,0,0,0,0,Home Win
1975-08-24,Mexico,United States,Friendly,1975,307.0,1742.0,1435.0,2.6,0.0,2.6,2.8,0.2,0.4,2.4,0,0,0,0,Home Win
1975-08-31,Mexico,Argentina,Friendly,1975,-116.0,1742.0,1858.0,2.6,1.4,1.2000000000000002,1.6,2.2,0.4,1.2,0,0,0,0,Draw
1975-09-03,Austria,Germany,Friendly,1975,-288.0,1842.0,2130.0,1.0,2.0,-1.0,0.6,1.8,1.4,1.4,0,0,0,0,Away Win
1975-09-03,Switzerland,England,Friendly,1975,-281.0,1695.0,1976.0,0.8,1.6,-0.8,1.2,1.8,1.2,1.0,0,0,0,0,Away Win
1975-09-08,South Korea,Japan,Friendly,1975,67.0,1540.0,1473.0,0.8,0.8,0.0,1.0,1.4,1.8,2.2,0,0,0,0,Home Win
1975-09-21,Colombia,Uruguay,Copa América,1975,-234.0,1469.0,1703.0,3.0,0.6,2.4,1.6,0.6,0.2,1.8,0,0,0,0,Home Win
1975-10-01,Uruguay,Colombia,Copa América,1975,234.0,1703.0,1469.0,0.6,3.0,-2.4,0.6,2.0,2.0,0.2,0,0,0,0,Home Win
1975-11-15,France,Belgium,UEFA Euro qualification,1975,-115.0,1790.0,1905.0,0.0,2.6,-2.6,0.6,1.2,1.8,0.4,0,0,0,0,Draw
1975-11-19,Portugal,England,UEFA Euro qualification,1975,-117.0,1859.0,1976.0,0.8,2.2,-1.4000000000000001,0.6,2.2,1.2,0.8,0,0,0,0,Draw
1975-12-20,Turkey,Germany,Friendly,1975,-463.0,1667.0,2130.0,2.0,2.0,0.0,1.2,1.4,0.6,1.0,0,0,0,0,Away Win
1975-12-23,Egypt,Saudi Arabia,Palestine Cup,1975,324.0,1669.0,1345.0,1.8,1.4,0.40000000000000013,1.8,1.4,1.4,1.2,0,0,0,0,Home Win
1975-12-23,Tunisia,Iraq,Palestine Cup,1975,51.0,1631.0,1580.0,1.8,2.2,-0.40000000000000013,0.8,1.4,0.4,0.4,0,0,0,0,Draw
1975-12-28,Egypt,Iraq,Palestine Cup,1975,89.0,1669.0,1580.0,1.8,2.2,-0.40000000000000013,1.8,1.6,1.4,0.6,0,0,0,0,Home Win
1976-01-09,Saudi Arabia,Algeria,Friendly,1976,-235.0,1327.0,1562.0,0.8,0.4,0.4,1.0,0.4,1.4,1.6,0,0,0,0,Away Win
1976-02-08,Iraq,Turkey,Friendly,1976,-88.0,1579.0,1667.0,1.6,1.4,0.20000000000000018,1.4,0.8,0.8,1.6,0,0,0,0,Draw
1976-02-20,Saudi Arabia,Morocco,Friendly,1976,-402.0,1327.0,1729.0,0.2,1.4,-1.2,0.8,1.4,1.8,0.8,0,0,0,0,Away Win
1976-02-25,Paraguay,Argentina,Copa Félix Bogado,1976,-199.0,1674.0,1873.0,1.4,1.4,0.0,1.2,2.2,1.0,1.2,0,0,0,0,Away Win
1976-02-25,Uruguay,Brazil,Copa Rio Branco,1976,-322.0,1704.0,2026.0,1.2,2.4,-1.2,0.8,1.4,1.4,1.0,0,0,0,0,Away Win
1976-02-27,Argentina,Brazil,Copa Roca,1976,-153.0,1873.0,2026.0,1.4,2.4,-1.0,2.2,1.4,1.2,1.0,0,0,0,0,Away Win
1976-02-28,Tunisia,Sweden,Friendly,1976,-233.0,1595.0,1828.0,1.4,2.0,-0.6000000000000001,0.8,2.2,0.6,1.4,0,0,0,0,Draw
1976-02-29,New Zealand,Australia,Friendly,1976,-231.0,1450.0,1681.0,0.6,1.0,-0.4,0.8,0.6,2.0,1.4,0,0,0,0,Away Win
1976-03-02,Algeria,Sweden,Friendly,1976,-266.0,1562.0,1828.0,1.0,2.2,-1.2000000000000002,1.0,2.2,1.6,0.6,0,0,0,0,Away Win
1976-03-02,Australia,New Zealand,Friendly,1976,231.0,1681.0,1450.0,1.6,0.4,1.2000000000000002,0.8,0.6,1.0,2.0,0,0,0,0,Home Win
1976-03-04,Morocco,DR Congo,African Cup of Nations,1976,55.0,1729.0,1674.0,1.8,1.2,0.6000000000000001,1.8,1.6,0.8,2.0,0,0,0,0,Home Win
1976-03-09,Egypt,Morocco,African Cup of Nations,1976,-23.0,1706.0,1729.0,2.4,1.8,0.5999999999999999,2.0,1.2,1.2,0.8,0,0,0,0,Away Win
1976-03-10,Uruguay,Paraguay,Atlantic Cup,1976,30.0,1704.0,1674.0,0.6,0.8,-0.20000000000000007,0.8,1.4,1.8,1.6,0,0,0,0,Draw
1976-03-21,Ivory Coast,Senegal,Friendly,1976,-56.0,1487.0,1543.0,0.4,1.8,-1.4,0.4,1.2,1.4,1.6,0,0,0,0,Home Win
1976-03-26,Qatar,Saudi Arabia,Gulf Cup,1976,-304.0,1023.0,1327.0,0.6,0.0,0.6,0.6,0.6,1.8,2.0,0,0,0,0,Home Win
1976-04-01,Iraq,Saudi Arabia,Gulf Cup,1976,252.0,1579.0,1327.0,1.6,0.0,1.6,1.2,0.4,0.6,1.8,0,0,0,0,Home Win
1976-04-03,Qatar,Iraq,Gulf Cup,1976,-556.0,1023.0,1579.0,1.2,1.6,-0.40000000000000013,0.6,2.0,1.2,0.8,0,0,0,0,Draw
1976-04-07,Paraguay,Brazil,Copa Oswaldo Cruz,1976,-352.0,1674.0,2026.0,1.0,3.0,-2.0,1.8,1.8,1.8,0.8,0,0,0,0,Draw
1976-04-07,Scotland,Switzerland,Friendly,1976,235.0,1899.0,1664.0,1.0,0.8,0.19999999999999996,1.0,1.2,1.8,1.2,0,0,0,0,Home Win
1976-04-08,Argentina,Uruguay,Copa Lipton,1976,169.0,1873.0,1704.0,1.4,0.8,0.5999999999999999,2.2,1.2,1.2,2.0,0,0,0,0,Home Win
1976-04-24,Spain,Germany,UEFA Euro qualification,1976,-182.0,1914.0,2096.0,1.6,2.0,-0.3999999999999999,1.2,2.0,1.0,0.8,0,0,0,0,Draw
1976-04-25,Netherlands,Belgium,UEFA Euro qualification,1976,155.0,2043.0,1888.0,1.4,2.6,-1.2000000000000002,1.6,1.2,1.0,0.4,0,0,0,0,Home Win
1976-04-28,Argentina,Paraguay,Copa Félix Bogado,1976,199.0,1873.0,1674.0,2.0,1.0,1.0,3.0,1.6,1.2,1.6,0,0,0,0,Draw
1976-04-28,Austria,Sweden,Friendly,1976,-31.0,1797.0,1828.0,1.0,2.6,-1.6,0.6,2.4,1.0,0.4,0,0,0,0,Home Win
1976-04-28,Brazil,Uruguay,Copa Rio Branco,1976,322.0,2026.0,1704.0,2.6,0.8,1.8,1.6,1.0,0.8,2.2,0,0,0,0,Home Win
1976-05-15,Scotland,England,British Home Championship,1976,-79.0,1899.0,1978.0,1.6,2.2,-0.6000000000000001,1.0,2.0,1.4,0.6,0,0,0,0,Home Win
1976-05-19,Brazil,Argentina,Copa Roca,1976,153.0,2026.0,1873.0,2.6,1.6,1.0,1.6,2.2,0.8,1.6,0,0,0,0,Home Win
1976-05-19,Paraguay,Uruguay,Atlantic Cup,1976,-30.0,1674.0,1704.0,1.2,0.8,0.3999999999999999,2.0,1.2,1.8,2.0,0,0,0,0,Home Win
1976-05-22,Belgium,Netherlands,UEFA Euro qualification,1976,-155.0,1888.0,2043.0,2.0,2.0,0.0,1.0,2.4,1.4,0.6,0,0,0,0,Away Win
1976-05-22,Germany,Spain,UEFA Euro qualification,1976,182.0,2096.0,1914.0,1.6,1.8,-0.19999999999999996,1.8,1.2,0.8,0.8,0,0,0,0,Home Win
1976-05-23,Brazil,England,Friendly,1976,48.0,2026.0,1978.0,2.6,2.0,0.6000000000000001,1.8,2.2,0.8,1.0,0,0,0,0,Home Win
1976-06-04,Iran,Iraq,AFC Asian Cup,1976,88.0,1667.0,1579.0,1.8,1.2,0.6000000000000001,1.0,1.6,0.8,0.6,0,0,0,0,Home Win
1976-06-04,Mexico,Brazil,Friendly,1976,-276.0,1750.0,2026.0,2.2,2.6,-0.3999999999999999,1.6,1.6,0.6,0.6,0,0,0,0,Away Win
1976-06-09,Brazil,Paraguay,Copa Oswaldo Cruz,1976,352.0,2026.0,1674.0,2.6,1.2,1.4000000000000001,1.8,1.6,0.4,1.6,0,0,0,0,Home Win
1976-06-09,Uruguay,Argentina,Copa Newton,1976,-169.0,1704.0,1873.0,0.2,1.4,-1.2,1.0,2.0,2.2,1.8,0,0,0,0,Away Win
1976-06-16,Sweden,Norway,FIFA World Cup qualification,1976,364.0,1828.0,1464.0,2.0,0.0,2.0,1.6,0.6,0.6,2.2,0,0,0,0,Home Win
1976-07-30,Curaçao,Haiti,CONCACAF Championship qualification,1976,-139.0,1373.0,1512.0,0.2,0.4,-0.2,0.6,0.4,4.0,2.2,0,0,0,0,Away Win
1976-08-14,Haiti,Curaçao,CONCACAF Championship qualification,1976,139.0,1512.0,1373.0,0.8,0.0,0.8,0.8,0.4,2.4,4.0,0,0,0,0,Home Win
1976-08-18,Japan,South Korea,Merdeka Tournament,1976,-157.0,1478.0,1635.0,0.8,1.4,-0.5999999999999999,1.4,1.6,2.2,1.6,0,0,0,0,Draw
1976-09-05,Saudi Arabia,Iraq,Friendly,1976,-252.0,1327.0,1579.0,0.0,1.0,-1.0,0.6,1.4,3.0,0.8,0,0,0,0,Draw
1976-09-08,Norway,Switzerland,FIFA World Cup qualification,1976,-200.0,1464.0,1664.0,0.0,0.8,-0.8,0.6,1.2,2.2,1.2,0,0,0,0,Home Win
1976-09-09,Ivory Coast,Ghana,Friendly,1976,-177.0,1487.0,1664.0,1.0,1.6,-0.6000000000000001,1.2,1.2,1.2,0.8,0,0,0,0,Home Win
1976-09-12,Saudi Arabia,Morocco,Friendly,1976,-402.0,1327.0,1729.0,0.2,2.4,-2.1999999999999997,0.4,1.4,2.6,0.6,0,0,0,0,Away Win
1976-09-22,Austria,Switzerland,Friendly,1976,133.0,1797.0,1664.0,1.6,0.2,1.4000000000000001,0.6,0.6,0.6,1.4,0,0,0,0,Home Win
1976-09-22,Norway,Sweden,Nordic Championship,1976,-364.0,1464.0,1828.0,0.6,2.0,-1.4,0.6,1.4,1.8,0.4,0,0,0,0,Home Win
1976-09-23,South Korea,New Zealand,Korea Cup,1976,185.0,1635.0,1450.0,1.4,0.4,0.9999999999999999,1.4,0.8,1.4,2.2,0,0,0,0,Home Win
1976-09-24,Canada,United States,CONCACAF Championship qualification,1976,69.0,1479.0,1410.0,0.8,0.0,0.8,1.0,0.2,2.2,2.6,0,0,0,0,Draw
1976-09-30,Saudi Arabia,Tunisia,Friendly,1976,-268.0,1327.0,1595.0,0.2,1.4,-1.2,0.2,1.0,2.4,0.8,0,0,0,0,Away Win
1976-10-03,United States,Mexico,CONCACAF Championship qualification,1976,-340.0,1410.0,1750.0,0.2,2.0,-1.8,0.4,1.4,2.6,1.0,0,0,0,0,Draw
